@relation dataset

@attribute SEQUENCE_ID real
@attribute TIME_ID real
@attribute DEFAULT {0.0, 1.0}
@attribute Income {0.0, 1.0}
@attribute Expenses {0.0, 1.0}
@attribute Balance {0.0, 1.0}
@attribute TotalCredit {0.0, 1.0}


@data
11,22,1.0,1.0,1.0,1.0,0.0
11,23,0.0,0.0,1.0,0.0,1.0
11,24,1.0,0.0,0.0,0.0,0.0
11,25,1.0,1.0,0.0,1.0,1.0
11,26,1.0,0.0,1.0,1.0,1.0
11,27,1.0,0.0,0.0,1.0,0.0
11,28,1.0,0.0,0.0,1.0,1.0
11,29,1.0,0.0,0.0,1.0,1.0
11,30,1.0,1.0,1.0,0.0,0.0
11,31,0.0,0.0,0.0,0.0,1.0
11,32,1.0,0.0,1.0,0.0,0.0
11,33,1.0,1.0,0.0,0.0,0.0
11,34,0.0,0.0,1.0,0.0,0.0
11,35,0.0,0.0,0.0,0.0,0.0
11,36,1.0,0.0,0.0,0.0,1.0
11,37,1.0,0.0,1.0,0.0,0.0
11,38,1.0,0.0,1.0,1.0,1.0
11,39,0.0,0.0,0.0,1.0,0.0
11,40,0.0,0.0,1.0,0.0,0.0
11,41,1.0,1.0,0.0,0.0,1.0
11,42,1.0,0.0,0.0,1.0,0.0
11,43,1.0,0.0,1.0,0.0,0.0
11,44,0.0,1.0,1.0,1.0,1.0
11,45,1.0,0.0,1.0,0.0,1.0
11,46,1.0,0.0,1.0,0.0,0.0
11,47,0.0,0.0,0.0,0.0,0.0
11,48,0.0,1.0,1.0,1.0,1.0
11,49,1.0,0.0,0.0,1.0,1.0
12,0,0.0,0.0,1.0,1.0,0.0
12,1,1.0,0.0,1.0,1.0,0.0
12,2,0.0,0.0,0.0,1.0,1.0
12,3,1.0,1.0,0.0,1.0,1.0
12,4,0.0,0.0,0.0,1.0,0.0
12,5,0.0,0.0,0.0,1.0,0.0
12,6,1.0,0.0,1.0,0.0,0.0
12,7,1.0,1.0,0.0,1.0,0.0
12,8,1.0,0.0,0.0,0.0,0.0
12,9,0.0,0.0,1.0,1.0,1.0
12,10,0.0,0.0,1.0,0.0,1.0
12,11,1.0,0.0,0.0,1.0,0.0
12,12,1.0,1.0,1.0,1.0,0.0
12,13,1.0,0.0,1.0,1.0,0.0
12,14,0.0,1.0,0.0,1.0,1.0
12,15,1.0,1.0,0.0,0.0,1.0
12,16,0.0,0.0,1.0,0.0,1.0
12,17,0.0,0.0,0.0,0.0,1.0
12,18,0.0,0.0,0.0,1.0,1.0
12,19,0.0,0.0,1.0,1.0,0.0
12,20,0.0,0.0,0.0,1.0,1.0
12,21,1.0,0.0,0.0,1.0,0.0
12,22,0.0,0.0,1.0,1.0,1.0
12,23,0.0,0.0,0.0,0.0,1.0
12,24,1.0,0.0,1.0,0.0,1.0
12,25,0.0,0.0,0.0,0.0,1.0
12,26,0.0,1.0,1.0,0.0,0.0
12,27,0.0,0.0,0.0,1.0,0.0
12,28,1.0,0.0,0.0,0.0,0.0
12,29,0.0,1.0,0.0,0.0,0.0
12,30,0.0,0.0,1.0,1.0,1.0
12,31,1.0,1.0,1.0,0.0,0.0
12,32,0.0,1.0,0.0,0.0,0.0
12,33,1.0,0.0,0.0,1.0,0.0
12,34,0.0,0.0,0.0,0.0,0.0
12,35,0.0,0.0,0.0,0.0,1.0
12,36,0.0,1.0,1.0,1.0,1.0
12,37,1.0,1.0,0.0,0.0,0.0
12,38,0.0,1.0,0.0,1.0,1.0
12,39,1.0,0.0,0.0,1.0,0.0
12,40,0.0,0.0,1.0,0.0,1.0
12,41,1.0,0.0,0.0,1.0,1.0
12,42,0.0,0.0,0.0,1.0,0.0
12,43,1.0,1.0,0.0,1.0,0.0
12,44,1.0,1.0,0.0,1.0,1.0
12,45,0.0,1.0,0.0,0.0,0.0
12,46,1.0,1.0,1.0,1.0,1.0
12,47,1.0,1.0,0.0,1.0,1.0
12,48,0.0,1.0,1.0,0.0,0.0
12,49,0.0,1.0,0.0,0.0,1.0
13,0,0.0,1.0,1.0,0.0,0.0
13,1,0.0,1.0,0.0,0.0,0.0
13,2,1.0,0.0,0.0,1.0,0.0
13,3,0.0,0.0,1.0,1.0,1.0
13,4,1.0,1.0,0.0,1.0,1.0
13,5,0.0,0.0,1.0,1.0,1.0
13,6,0.0,1.0,0.0,1.0,0.0
13,7,0.0,0.0,1.0,1.0,1.0
13,8,1.0,1.0,0.0,1.0,1.0
13,9,0.0,1.0,0.0,1.0,0.0
13,10,0.0,0.0,1.0,1.0,0.0
13,11,1.0,1.0,1.0,1.0,0.0
13,12,1.0,1.0,1.0,0.0,1.0
13,13,0.0,0.0,0.0,0.0,0.0
13,14,1.0,0.0,1.0,1.0,1.0
13,15,0.0,1.0,0.0,0.0,0.0
13,16,1.0,0.0,0.0,0.0,0.0
13,17,0.0,1.0,1.0,1.0,0.0
13,18,0.0,0.0,0.0,1.0,0.0
13,19,0.0,0.0,1.0,1.0,0.0
13,20,0.0,0.0,0.0,1.0,1.0
13,21,0.0,1.0,0.0,1.0,0.0
13,22,0.0,1.0,1.0,0.0,0.0
13,23,1.0,0.0,1.0,0.0,1.0
13,24,0.0,0.0,0.0,0.0,1.0
13,25,0.0,0.0,0.0,1.0,0.0
13,26,0.0,0.0,1.0,1.0,0.0
13,27,1.0,0.0,1.0,0.0,0.0
13,28,1.0,1.0,1.0,1.0,1.0
13,29,0.0,1.0,0.0,1.0,0.0
13,30,0.0,1.0,0.0,1.0,1.0
13,31,0.0,0.0,0.0,1.0,1.0
13,32,0.0,1.0,1.0,0.0,0.0
13,33,0.0,1.0,0.0,0.0,0.0
13,34,1.0,1.0,0.0,0.0,0.0
13,35,0.0,0.0,0.0,0.0,1.0
13,36,0.0,1.0,0.0,1.0,0.0
13,37,1.0,0.0,0.0,1.0,0.0
13,38,1.0,0.0,0.0,0.0,1.0
13,39,1.0,1.0,1.0,1.0,0.0
13,40,1.0,1.0,0.0,0.0,0.0
13,41,1.0,1.0,1.0,0.0,0.0
13,42,1.0,1.0,1.0,1.0,1.0
13,43,1.0,1.0,0.0,0.0,0.0
13,44,1.0,1.0,1.0,0.0,0.0
13,45,0.0,1.0,0.0,0.0,0.0
13,46,0.0,0.0,0.0,0.0,1.0
13,47,1.0,1.0,0.0,1.0,1.0
13,48,1.0,1.0,1.0,1.0,1.0
13,49,1.0,1.0,0.0,1.0,1.0
14,0,1.0,1.0,1.0,0.0,0.0
14,1,0.0,1.0,0.0,1.0,0.0
14,2,0.0,1.0,1.0,0.0,0.0
14,3,1.0,1.0,0.0,1.0,0.0
14,4,1.0,1.0,0.0,0.0,0.0
14,5,1.0,1.0,1.0,1.0,1.0
14,6,0.0,1.0,0.0,1.0,0.0
14,7,0.0,1.0,0.0,1.0,0.0
14,8,0.0,1.0,1.0,0.0,0.0
14,9,1.0,0.0,0.0,0.0,1.0
14,10,1.0,1.0,1.0,1.0,0.0
14,11,0.0,1.0,0.0,1.0,1.0
14,12,1.0,0.0,0.0,1.0,0.0
14,13,0.0,0.0,1.0,1.0,1.0
14,14,0.0,0.0,0.0,1.0,1.0
14,15,0.0,0.0,0.0,1.0,1.0
14,16,1.0,0.0,1.0,0.0,0.0
14,17,1.0,1.0,1.0,1.0,0.0
14,18,0.0,1.0,1.0,1.0,1.0
14,19,1.0,0.0,1.0,1.0,0.0
14,20,1.0,1.0,1.0,1.0,1.0
14,21,0.0,0.0,0.0,1.0,0.0
14,22,1.0,1.0,1.0,1.0,0.0
14,23,0.0,0.0,1.0,1.0,0.0
14,24,1.0,1.0,1.0,1.0,1.0
14,25,0.0,1.0,0.0,1.0,0.0
14,26,1.0,0.0,1.0,0.0,0.0
14,27,1.0,0.0,1.0,0.0,0.0
14,28,1.0,0.0,0.0,0.0,0.0
14,29,1.0,1.0,1.0,1.0,1.0
14,30,0.0,0.0,0.0,1.0,1.0
14,31,1.0,0.0,0.0,1.0,0.0
14,32,0.0,0.0,1.0,1.0,1.0
14,33,0.0,1.0,0.0,0.0,0.0
14,34,1.0,0.0,1.0,0.0,1.0
14,35,0.0,0.0,0.0,0.0,0.0
14,36,0.0,1.0,0.0,0.0,0.0
14,37,0.0,0.0,0.0,0.0,0.0
14,38,0.0,0.0,0.0,0.0,0.0
14,39,0.0,0.0,0.0,1.0,1.0
14,40,0.0,1.0,0.0,1.0,1.0
14,41,1.0,1.0,0.0,0.0,0.0
14,42,1.0,0.0,0.0,1.0,1.0
14,43,1.0,0.0,0.0,1.0,0.0
14,44,1.0,1.0,1.0,1.0,0.0
14,45,1.0,0.0,1.0,0.0,0.0
14,46,0.0,1.0,1.0,1.0,1.0
14,47,0.0,1.0,0.0,1.0,1.0
14,48,1.0,0.0,1.0,1.0,0.0
14,49,1.0,1.0,1.0,1.0,0.0
15,0,1.0,1.0,0.0,1.0,1.0
15,1,1.0,0.0,0.0,1.0,1.0
15,2,1.0,1.0,1.0,1.0,1.0
15,3,0.0,1.0,0.0,0.0,0.0
15,4,0.0,1.0,1.0,0.0,0.0
15,5,1.0,0.0,1.0,0.0,0.0
15,6,0.0,0.0,1.0,1.0,0.0
15,7,0.0,0.0,1.0,1.0,0.0
15,8,1.0,0.0,0.0,1.0,1.0
15,9,1.0,1.0,0.0,1.0,0.0
15,10,1.0,0.0,0.0,1.0,0.0
15,11,0.0,0.0,0.0,1.0,0.0
15,12,0.0,0.0,0.0,0.0,0.0
15,13,0.0,0.0,0.0,0.0,0.0
15,14,1.0,1.0,0.0,1.0,0.0
15,15,0.0,1.0,0.0,0.0,0.0
15,16,1.0,0.0,1.0,1.0,0.0
15,17,1.0,0.0,0.0,1.0,1.0
15,18,0.0,0.0,0.0,1.0,0.0
15,19,0.0,1.0,1.0,0.0,0.0
15,20,0.0,1.0,1.0,0.0,0.0
15,21,0.0,0.0,0.0,1.0,0.0
15,22,1.0,1.0,0.0,0.0,0.0
15,23,0.0,1.0,1.0,0.0,0.0
15,24,1.0,1.0,1.0,1.0,0.0
15,25,1.0,1.0,0.0,1.0,0.0
15,26,0.0,0.0,0.0,0.0,1.0
15,27,0.0,0.0,1.0,0.0,1.0
15,28,1.0,0.0,1.0,1.0,0.0
15,29,1.0,1.0,0.0,1.0,0.0
15,30,1.0,0.0,1.0,0.0,0.0
15,31,0.0,0.0,1.0,1.0,0.0
15,32,1.0,1.0,0.0,1.0,1.0
15,33,0.0,1.0,1.0,1.0,1.0
15,34,1.0,0.0,0.0,0.0,1.0
15,35,0.0,0.0,0.0,0.0,0.0
15,36,1.0,0.0,1.0,0.0,0.0
15,37,0.0,0.0,0.0,1.0,1.0
15,38,0.0,0.0,0.0,1.0,0.0
15,39,1.0,1.0,0.0,1.0,0.0
15,40,1.0,1.0,0.0,1.0,0.0
15,41,1.0,1.0,0.0,0.0,0.0
15,42,0.0,1.0,0.0,1.0,1.0
15,43,0.0,1.0,1.0,1.0,1.0
15,44,1.0,1.0,0.0,1.0,1.0
15,45,0.0,0.0,0.0,1.0,0.0
15,46,1.0,1.0,0.0,1.0,0.0
15,47,1.0,0.0,0.0,0.0,0.0
15,48,0.0,0.0,1.0,0.0,0.0
15,49,1.0,1.0,0.0,1.0,0.0
16,0,0.0,1.0,1.0,1.0,1.0
16,1,0.0,1.0,0.0,1.0,0.0
16,2,0.0,0.0,0.0,1.0,0.0
16,3,1.0,1.0,0.0,1.0,1.0
16,4,0.0,0.0,0.0,1.0,1.0
16,5,0.0,1.0,0.0,1.0,1.0
16,6,1.0,1.0,0.0,1.0,1.0
16,7,0.0,0.0,0.0,1.0,1.0
16,8,1.0,0.0,1.0,0.0,0.0
16,9,0.0,1.0,0.0,1.0,0.0
16,10,1.0,0.0,1.0,0.0,1.0
16,11,0.0,1.0,1.0,1.0,1.0
16,12,1.0,0.0,0.0,0.0,0.0
16,13,0.0,1.0,0.0,0.0,0.0
16,14,0.0,0.0,0.0,1.0,1.0
16,15,0.0,1.0,0.0,1.0,1.0
16,16,1.0,0.0,0.0,0.0,1.0
16,17,1.0,0.0,0.0,1.0,1.0
16,18,1.0,0.0,0.0,1.0,1.0
16,19,1.0,0.0,0.0,1.0,1.0
16,20,0.0,1.0,1.0,0.0,1.0
16,21,1.0,0.0,1.0,1.0,1.0
16,22,1.0,1.0,0.0,1.0,0.0
16,23,0.0,0.0,1.0,0.0,0.0
16,24,0.0,0.0,0.0,1.0,0.0
16,25,1.0,1.0,1.0,0.0,1.0
16,26,1.0,1.0,0.0,1.0,1.0
16,27,1.0,1.0,0.0,1.0,1.0
16,28,0.0,0.0,1.0,0.0,0.0
16,29,0.0,1.0,0.0,1.0,0.0
16,30,0.0,1.0,1.0,0.0,0.0
16,31,1.0,1.0,0.0,1.0,0.0
16,32,1.0,0.0,0.0,1.0,1.0
16,33,0.0,0.0,0.0,0.0,0.0
16,34,1.0,0.0,0.0,1.0,1.0
16,35,1.0,1.0,0.0,0.0,0.0
16,36,1.0,1.0,0.0,1.0,0.0
16,37,0.0,0.0,1.0,1.0,0.0
16,38,0.0,1.0,0.0,1.0,0.0
16,39,0.0,1.0,1.0,1.0,1.0
16,40,0.0,0.0,0.0,1.0,0.0
16,41,1.0,1.0,1.0,0.0,0.0
16,42,0.0,1.0,0.0,0.0,0.0
16,43,1.0,0.0,0.0,0.0,1.0
16,44,0.0,1.0,1.0,1.0,0.0
16,45,0.0,1.0,0.0,1.0,0.0
16,46,1.0,1.0,0.0,1.0,0.0
16,47,0.0,0.0,1.0,1.0,0.0
16,48,1.0,0.0,0.0,1.0,0.0
16,49,0.0,1.0,1.0,1.0,1.0
17,0,1.0,0.0,0.0,0.0,0.0
17,1,1.0,1.0,0.0,1.0,1.0
17,2,0.0,1.0,1.0,1.0,1.0
17,3,1.0,1.0,0.0,1.0,0.0
17,4,0.0,0.0,0.0,0.0,1.0
17,5,0.0,1.0,1.0,0.0,0.0
17,6,1.0,1.0,0.0,0.0,0.0
17,7,0.0,1.0,1.0,1.0,0.0
17,8,0.0,1.0,1.0,0.0,0.0
17,9,1.0,0.0,0.0,1.0,0.0
17,10,1.0,1.0,0.0,1.0,0.0
17,11,0.0,1.0,0.0,0.0,0.0
17,12,1.0,1.0,0.0,1.0,0.0
17,13,0.0,1.0,0.0,1.0,0.0
17,14,1.0,0.0,0.0,0.0,1.0
17,15,1.0,1.0,1.0,0.0,1.0
17,16,1.0,1.0,1.0,1.0,1.0
17,17,0.0,0.0,0.0,1.0,1.0
17,18,0.0,1.0,1.0,1.0,0.0
17,19,0.0,1.0,0.0,0.0,1.0
17,20,1.0,0.0,1.0,0.0,0.0
17,21,0.0,0.0,0.0,1.0,0.0
17,22,0.0,0.0,0.0,1.0,1.0
17,23,1.0,0.0,0.0,0.0,0.0
17,24,1.0,1.0,1.0,0.0,1.0
17,25,1.0,0.0,1.0,1.0,1.0
17,26,0.0,1.0,0.0,1.0,1.0
17,27,0.0,1.0,0.0,0.0,0.0
17,28,1.0,1.0,0.0,1.0,1.0
17,29,0.0,0.0,1.0,0.0,1.0
17,30,0.0,0.0,1.0,1.0,1.0
17,31,0.0,0.0,0.0,0.0,1.0
17,32,1.0,0.0,0.0,0.0,1.0
17,33,0.0,1.0,1.0,1.0,1.0
17,34,1.0,0.0,0.0,1.0,0.0
17,35,1.0,1.0,0.0,0.0,0.0
17,36,1.0,1.0,1.0,0.0,0.0
17,37,0.0,1.0,0.0,0.0,1.0
17,38,1.0,1.0,0.0,1.0,1.0
17,39,1.0,0.0,1.0,1.0,0.0
17,40,1.0,0.0,0.0,1.0,0.0
17,41,0.0,0.0,0.0,1.0,0.0
17,42,0.0,0.0,1.0,1.0,1.0
17,43,1.0,1.0,0.0,1.0,1.0
17,44,1.0,0.0,0.0,0.0,1.0
17,45,1.0,1.0,0.0,0.0,0.0
17,46,1.0,0.0,0.0,1.0,0.0
17,47,1.0,1.0,0.0,1.0,0.0
17,48,1.0,1.0,0.0,1.0,1.0
17,49,1.0,0.0,0.0,1.0,1.0
18,0,1.0,0.0,1.0,1.0,0.0
18,1,1.0,1.0,1.0,0.0,0.0
18,2,1.0,1.0,0.0,0.0,0.0
18,3,1.0,0.0,0.0,0.0,0.0
18,4,0.0,0.0,0.0,1.0,0.0
18,5,1.0,1.0,1.0,1.0,1.0
18,6,1.0,1.0,1.0,0.0,0.0
18,7,0.0,1.0,0.0,0.0,0.0
18,8,1.0,0.0,0.0,0.0,0.0
18,9,0.0,1.0,1.0,1.0,1.0
18,10,1.0,0.0,0.0,1.0,1.0
18,11,0.0,1.0,1.0,1.0,1.0
18,12,0.0,1.0,0.0,1.0,0.0
18,13,1.0,0.0,0.0,1.0,0.0
18,14,1.0,1.0,1.0,1.0,0.0
18,15,0.0,0.0,1.0,0.0,0.0
18,16,1.0,1.0,0.0,0.0,0.0
18,17,1.0,0.0,0.0,1.0,0.0
18,18,1.0,1.0,0.0,1.0,0.0
18,19,1.0,1.0,0.0,0.0,0.0
18,20,1.0,1.0,0.0,0.0,1.0
18,21,0.0,0.0,0.0,1.0,0.0
18,22,0.0,0.0,0.0,1.0,0.0
18,23,0.0,1.0,0.0,1.0,1.0
18,24,0.0,0.0,1.0,0.0,1.0
18,25,1.0,1.0,0.0,0.0,0.0
18,26,0.0,1.0,0.0,0.0,0.0
18,27,1.0,1.0,0.0,0.0,1.0
18,28,0.0,0.0,1.0,1.0,1.0
18,29,0.0,1.0,0.0,0.0,1.0
18,30,0.0,0.0,0.0,1.0,0.0
18,31,0.0,0.0,1.0,1.0,1.0
18,32,0.0,0.0,1.0,0.0,0.0
18,33,1.0,0.0,1.0,1.0,0.0
18,34,0.0,0.0,1.0,1.0,1.0
18,35,1.0,0.0,0.0,1.0,1.0
18,36,1.0,1.0,0.0,0.0,0.0
18,37,1.0,1.0,1.0,0.0,0.0
18,38,1.0,0.0,1.0,1.0,0.0
18,39,0.0,0.0,0.0,1.0,0.0
18,40,0.0,0.0,0.0,1.0,0.0
18,41,0.0,0.0,1.0,1.0,1.0
18,42,1.0,1.0,0.0,1.0,0.0
18,43,0.0,1.0,0.0,0.0,0.0
18,44,1.0,1.0,1.0,1.0,1.0
18,45,1.0,1.0,0.0,1.0,1.0
18,46,1.0,1.0,1.0,0.0,0.0
18,47,0.0,1.0,0.0,0.0,0.0
18,48,1.0,0.0,0.0,0.0,0.0
18,49,1.0,1.0,0.0,0.0,1.0
19,0,0.0,1.0,0.0,1.0,0.0
19,1,1.0,1.0,1.0,1.0,0.0
19,2,0.0,1.0,0.0,1.0,1.0
19,3,1.0,0.0,0.0,1.0,0.0
19,4,1.0,1.0,0.0,1.0,0.0
19,5,1.0,1.0,0.0,1.0,1.0
19,6,0.0,0.0,0.0,1.0,1.0
19,7,0.0,0.0,1.0,0.0,0.0
19,8,0.0,0.0,1.0,1.0,0.0
19,9,1.0,1.0,1.0,1.0,1.0
19,10,0.0,0.0,0.0,1.0,1.0
19,11,0.0,1.0,0.0,1.0,1.0
19,12,1.0,1.0,0.0,1.0,1.0
19,13,1.0,0.0,0.0,1.0,1.0
19,14,1.0,1.0,0.0,0.0,0.0
19,15,0.0,0.0,1.0,0.0,1.0
19,16,0.0,0.0,0.0,0.0,0.0
19,17,0.0,0.0,1.0,0.0,0.0
19,18,0.0,1.0,0.0,0.0,0.0
19,19,0.0,1.0,0.0,0.0,1.0
19,20,0.0,0.0,0.0,1.0,0.0
19,21,0.0,1.0,1.0,1.0,1.0
19,22,1.0,0.0,1.0,0.0,1.0
19,23,1.0,1.0,1.0,0.0,0.0
19,24,1.0,0.0,0.0,0.0,0.0
19,25,0.0,0.0,1.0,0.0,1.0
19,26,0.0,0.0,0.0,1.0,0.0
19,27,0.0,0.0,0.0,1.0,1.0
19,28,0.0,0.0,0.0,1.0,0.0
19,29,1.0,0.0,1.0,0.0,1.0
19,30,0.0,0.0,0.0,1.0,0.0
19,31,0.0,1.0,0.0,0.0,0.0
19,32,0.0,1.0,0.0,0.0,0.0
19,33,0.0,0.0,0.0,0.0,0.0
19,34,1.0,0.0,0.0,1.0,0.0
19,35,0.0,0.0,1.0,0.0,0.0
19,36,0.0,0.0,0.0,1.0,1.0
19,37,1.0,1.0,0.0,1.0,1.0
19,38,1.0,1.0,1.0,0.0,1.0
19,39,1.0,1.0,0.0,0.0,1.0
19,40,1.0,0.0,1.0,1.0,0.0
19,41,1.0,1.0,0.0,1.0,0.0
19,42,1.0,1.0,0.0,1.0,0.0
19,43,0.0,1.0,1.0,1.0,1.0
19,44,0.0,0.0,0.0,0.0,0.0
19,45,0.0,0.0,0.0,0.0,1.0
19,46,0.0,1.0,0.0,0.0,0.0
19,47,0.0,0.0,1.0,0.0,1.0
19,48,0.0,0.0,1.0,1.0,0.0
19,49,0.0,1.0,1.0,0.0,0.0
